"ID","AVAM_CODE","X28_CODE"
"b3eec0db-15e8-42cb-b791-39cdbdcfa580","69252","11001013"
"a3aeaa53-1160-40dd-9b96-51c549caf743","69252","11001015"
"fd04cd66-de56-4ad0-9b4d-8b9edf3e134b","69252","11001016"
"8a78b9b5-0091-47f6-985e-b815d9ab9fce","69245","11001021"
"09ebc6dc-a9b3-4736-88e9-fb6d19f5a194","69259","11001022"
"3b460976-ac4b-4467-a825-1b7a60fa4fdc","69259","11001023"
"213827e7-32ee-48d4-8da6-dbaf88d431b3","69202","11001024"
"68058507-4cda-47f4-86db-c88924297cc8","68900","11001025"
"72308f94-f436-4375-83d7-5b1ba6f4711a","88625","11001026"
"73b6213e-8a13-4b30-85b9-128a35742704","69259","11001027"
"8b688678-8116-4efe-b9c1-fc734dc6f993","69259","11001028"
"b2e860a3-0bad-41bf-a268-cfbf324579d0","69254","11001029"
"f0b7ae1d-924d-4304-b442-43bbb4c34d02","69254","11001032"
"72181496-face-471b-bb40-83eebe85db58","69254","11001033"
"31816e35-83e7-4e95-a5a9-f90ec3fb81fa","69254","11001034"
"d3545450-8d50-49e9-9d02-05aca68c2bea","69008","11001035"
"bd562831-8005-4a09-955d-0c4a5e1d8af5","69207","11001037"
"d22e396d-b468-40f8-836b-f7d0ed518546","69214","11001038"
"a0e707aa-9c8f-4ac0-92cf-8b2505047991","89825","11001040"
"3927172d-1efd-41da-a988-87813b421269","69214","11001042"
"e30e77df-e763-4a15-a26b-178337778456","69259","11001043"
"1c8f9bcf-eb39-427f-83b1-4f1b1d1d3342","69259","11001044"
"4c62f3aa-3770-46e2-a486-b9ba93fc24e0","69259","11001045"
"4af3c21e-0de3-43e3-b106-5597c1fbf995","69239","11001046"
"58c9caf2-b2a4-4777-961d-acc20b22262d","69259","11001047"
"d79a535f-1828-4425-9e27-76b99b478611","69222","11001048"
"c7bcbcce-8db1-42be-883b-16972e37f935","69214","11001050"
"27ee884f-04f9-4e2d-a0fa-f6d7e8e0f908","69214","11001051"
"133af136-f5ce-4cad-9365-f387c365dbe2","91112","11001052"
"ac277408-0b59-4a1b-a3a9-d7c8099b41ff","88902","11001053"
"36309e9a-2617-4963-bec1-e7aa5002dff7","69214","11001054"
"2b84de9d-e63a-4783-a95a-66bb84f3abd2","69222","11001055"
"e8dcfca7-e1cb-452f-992e-ee4858c832c6","69222","11001056"
"8f948ac5-4fd2-4008-a026-70f4210649e2","69258","11001057"
"ec8f93df-6e28-4f9e-93e2-41f1a18b36f2","88619","11001058"
"c4807211-c898-45d2-be45-169e22b95390","88625","11001059"
"5a14f863-e56a-424c-9df7-dc8873a147ad","68904","11001060"
"8b191bdf-66fe-4a81-8b9d-1db1f89b788f","88625","11001061"
"51f95fdf-abcf-44a9-9373-52011f2bf4a6","69259","11001062"
"14124d6e-c319-43e3-951a-79603c81bfa9","69259","11001063"
"6b554f63-f72f-4a1b-830e-34347f4cc4cd","69259","11001064"
"df9e878c-e58e-476e-a738-88a061b45f83","72215","11001065"
"c0457457-b23c-4773-9ab3-d3a790665f6f","69259","11001066"
"e1c64a02-d44e-47c6-abd5-b38732345b79","69222","11001067"
"8cec68d5-803a-4e7e-95a8-9491cf6f05f1","69214","11001068"
"c496b68a-711e-4d87-8445-ec64c025060f","69214","11001070"
"642cdebd-fc5f-4592-be26-1dabdcc32513","69248","11001071"
"ca7fe812-588b-4b6e-a5ca-04ab66c62cc5","69250","11001072"
"9b9cd170-d8f3-405b-92e4-fbae56526958","69251","11001073"
"990cacca-36c1-48ad-9f50-8d026e8c8d81","88611","11001074"
"2d108e26-e43a-42be-8902-97de680ef29c","69214","11001075"
"aa5e1fb2-8c30-4a47-a7d3-09d591d422ed","67014","11001077"
"5fc00980-d90b-4f7a-b94a-cb27b20b8451","71420","11001078"
"30e0cf89-8d7a-4fa3-a074-afb4835570a3","67038","11001079"
"58cdae24-41c6-43c3-a4dd-b004ad32662d","72202","11001080"
"a02e2f3b-9b0b-471c-9ff6-1cef99a20976","72202","11001081"
"b285e751-deea-4ed0-a419-a6ea7270b45d","72202","11001082"
"31eb1aea-fad8-494d-97c0-1efc86f25760","72215","11001083"
"2cf935a1-2098-475f-b663-81fdbe60464d","72204","11001084"
"dc261378-d246-4dee-b64e-f445188d55d3","72215","11001085"
"e1d19afa-8039-48dd-be19-b2f8f4f3a518","89011","11001086"
"7546a286-f4b1-42d0-ae18-eaf6ff013be3","72202","11001087"
"42704486-0b1b-4f10-a89b-6c8274ced6fe","72202","11001089"
"b9350f60-85f5-4951-811b-6ed87b554586","89008","11001090"
"3edbcf65-4ad3-4094-a784-2b146ab37d2b","72200","11001091"
"f7706f84-33eb-443b-beca-96eb4b9c491f","72215","11001092"
"6c5b1f27-893a-4dfe-bd79-66beeec97788","72200","11001093"
"c2d5c35c-3766-49fc-aa60-2136affb90d7","91108","11001094"
"407a4d84-4df1-479c-979b-716d71f56ec8","72202","11001095"
"0fa9f170-1dd8-4db8-81d9-828a86c90c4a","72209","11001096"
"37a29e5a-82bb-479e-aa02-f2966270057d","72215","11001097"
"b9f1ab8d-b0f7-4d69-9c46-17b117677492","72202","11001098"
"2fa915f7-8636-4edc-867b-5092775e8532","72215","11001101"
"2c5a4491-bc17-498d-8fef-33cce044a621","89008","11001102"
"d9bea60a-051a-4521-9049-08fc65da5c44","72215","11001103"
"810c6023-960e-45d9-ac45-79ca917be2e7","89008","11001104"
"a436127d-dd4c-404d-b5e4-47c7907bd930","72202","11001105"
"bb3950f5-1a0d-4f0a-8407-1f371dcb1c8b","72219","11001108"
"283ef17f-714b-4ca1-bc9e-d2a91e30236a","72219","11001109"
"d3311ea3-25fd-474b-8316-c5d0a0af6c10","72219","11001110"
"c29290a7-c596-454e-baff-67e808d74797","90620","11001112"
"a5acd46e-eec2-495c-8094-15abef62d78c","90601","11001113"
"21a46f5e-b1fc-4129-a0e1-1fc1cefde7a6","90601","11001114"
"dfddde42-ae85-4a00-86a4-54401e7b0035","72215","11001115"
"581cd7e6-0347-4128-b980-8d1b45bbb2a3","72215","11001116"
"7c435964-970d-42a7-8700-1d010be0065c","88908","11001117"
"88e148b4-ffbc-4da2-8624-fecd34c77e41","90303","11001118"
"667a2bec-e06c-4f92-811f-08ba02a69bf1","72215","11001119"
"0b54e0e0-7d5a-4995-98d0-1c331b351e17","72213","11001120"
"4402b5e2-d83b-402c-9ef5-325e568b6c37","72213","11001121"
"165a533a-bcf5-415b-8afe-1fa3110114a2","72213","11001122"
"693d1d1e-d95b-4832-9763-49bb9c4d1cf0","72215","11001124"
"56c75f9f-ada9-4476-b6b8-1c7435f5dabb","90309","11001125"
"a4454d32-3ae2-4f44-a91c-8e7680632fcd","72215","11001126"
"21335178-b3cd-4294-9316-d902bb8b445c","90362","11001127"
"0449ad63-2e4a-473e-90a8-44bc8c7625a6","72304","11001128"
"0f192191-5be8-4278-b088-5cf85b7a7d6b","72215","11001129"
"14a71ae3-64bb-4b26-b05d-6ef7bb3fdf41","89405","11001130"
"255c1625-a3f1-4fa3-8780-89745392a9d1","89405","11001131"
"d25102ba-9827-4821-a15d-9b773e15709c","72215","11001132"
"d9ca6adf-c96b-4220-a0d2-657ae0632aa5","89004","11001134"
"0526817d-9d80-4f78-9448-abe202e86d0a","72215","11001137"
"ca4b35fb-8eda-4176-9473-dbe29196eae5","72217","11001138"
"8615974a-6beb-4511-b818-086833689e80","90323","11001139"
"a1da9f38-8884-47b2-b73e-06851f0b89e4","72215","11001142"
"d3af2c30-fe36-4a54-b13e-f13bf7889533","90303","11001143"
"f0d6fa52-644f-4823-b866-f838924262d3","72213","11001144"
"f8412748-ed6c-48e0-9e5a-fefeba901a6b","72213","11001146"
"ee9b2bc0-dc73-42a8-8247-469989435f69","67033","11001148"
"532f9209-9b11-4bd9-9392-84bc91e3fe8b","68802","11001149"
"0e4f6382-9d3d-4cdc-8c72-28e099afdb62","72215","11001150"
"d48fc31e-c0b5-4b5a-a140-1ba540c3a016","72219","11001151"
"60c5bc30-b280-4fc4-8928-54e1a7fea888","72202","11001153"
"7d6f20e8-8d96-4fbe-bf7e-1bed216083f9","72213","11001156"
"5f8ef8a7-4822-4338-ac3f-7051913ca1c3","72209","11001157"
"8a694924-2b6e-4891-8086-c176dc16297d","72215","11001158"
"4d6d76e7-69f9-40a7-810e-6da751c492f7","72215","11001159"
"28df611d-a47f-4291-862e-470f80a0b5c7","72216","11001160"
"d9fd3cb5-dd37-43b4-96f7-018c47ea09d5","72213","11001162"
"c498b147-dbeb-4669-89dd-2e0e6c8cc308","89301","11001166"
"c146084d-8cf3-4b28-beaf-211f28c8cd5a","88803","11001167"
"61a8668a-08d1-4da2-a0b5-9784d6bb69e6","72215","11001170"
"64f00033-0c7d-407a-9f14-07450aa21583","68088","11001171"
"cbae9c51-4f13-4837-b4dd-c94b02f77f00","72215","11001172"
"0f13d576-b82b-4374-aef6-667cb9c6ef86","72215","11001173"
"fa60a0cd-4f4c-43c4-aeee-602d8a352080","72215","11001174"
"40d86bce-e37c-4531-a3ab-ddecdf87449d","72215","11001175"
"15e2d922-9bb1-46d1-90c3-57fe119bc1fa","72215","11001177"
"f1f52811-3bac-4604-ba86-958af47c31d6","72215","11001178"
"77690c6e-fce0-42c3-8005-563928efecc1","90363","11001179"
"35602f3b-c231-4a35-af7e-b42336f859bb","93303","11001181"
"39ea90bc-c573-4d2d-83c8-8eba757a243b","95226","11001182"
"36972239-3e3f-4225-9526-312807afb2c9","72219","11001183"
"e118fae3-843a-41df-8f46-ad270117cf58","72219","11001184"
"10342a63-ea7c-4cc7-91a4-9b1a4b33143e","72215","11001185"
"9a987467-85e6-494b-8df1-b165e6954ebe","72215","11001189"
"bf7ddc9d-0fbf-42a2-b428-266db0296ea4","72215","11001190"
"bf5a110a-6aa9-4c7e-bc9a-ac8eb9a63ccf","72215","11001191"
"d85f1ab4-4371-4481-af83-6ec876dc8341","72215","11001192"
"e222a9db-e3a5-4e22-88a0-ea763a6e6dab","72215","11001193"
"389c3d2c-4856-4854-9d1f-4474e842cae1","89008","11001194"
"dc6b00f9-9fd0-4b01-8920-929111fc2521","72215","11001195"
"2387e7ac-7da1-4c16-a955-b622ce754a46","72215","11001196"
"bb55a064-3672-4762-bdfa-86d4858baa5d","72216","11001197"
"7f339d3c-f897-454a-80c7-007beef93c80","72202","11001198"
"98ca6f8b-fade-4917-99f0-d2a0d8274799","72301","11001199"
"b55c48ad-99a6-4e14-81d7-fa58c40ed502","72309","11001201"
"6faf1840-c118-404e-bf17-d9faa667b275","72307","11001202"
"77be86b9-4843-422c-a8b2-5f770e78e8c3","90600","11001203"
"8eda6321-f5d7-4c41-b9cd-0d5e3de35fc8","72305","11001204"
"10c6e5fb-0ab3-4c2c-957b-9a79ea8f4e65","68502","11001205"
"c38efb13-aab2-4628-8dea-47f726f3a65f","72204","11001207"
"f4a6208b-1036-419b-bce1-50eececb2f59","72204","11001208"
"369f5169-bd6e-4de5-80bc-796172467d2d","95207","11001210"
"1562ecb1-1712-4c23-bd11-7d1c12515fa3","72215","11001212"
"3daaee37-44d7-4531-84ec-2963a16c9ee3","72215","11001213"
"a69c72b4-184c-4979-a65d-2a62b235f9ff","89012","11001214"
"bd574ec3-49af-4b20-a36e-ce9fc9211e9a","89033","11001215"
"7ab107d6-347a-4113-8f92-dad50d9119d2","91513","11001216"
"927420d6-bb7f-4335-b621-8b7f25dc9e57","89008","11001217"
"0c3b8c79-fd82-4dc3-a263-66f9b5a9a776","91118","11001221"
"5ebf3806-0b49-4fe9-8e18-1c27a0978a81","72215","11001222"
"61e1650e-039c-4ec1-be76-248989b7c301","72215","11001223"
"2a1233ef-7128-469e-b30d-e5584f46b935","72215","11001224"
"555b34c9-aa9d-400e-8d2e-4900773a6aaf","72215","11001225"
"30d711be-5143-4838-8183-0df527835af4","72219","11001226"
"5e0161d6-d105-4968-afe8-e8529d9feb86","88818","11001227"
"a3ff9114-a4ae-484e-a08a-fdf1dca66d77","89008","11001228"
"5e0c98c0-ee4c-4178-8b40-421ef4aeeb24","88908","11001229"
"5952adc7-74df-4364-a877-2dbb94da8e20","72215","11001231"
"95767312-947e-4402-8b26-ba7c64e8169e","62132","11001232"
"a2fff4da-f105-49b2-a990-68814aa7418f","91110","11001233"
"d486c611-9a2c-4f77-b23e-6739e8934220","91110","11001235"
"516e8036-0d54-4753-ac6c-b9789f97fd89","34021","11001238"
"7cb862ac-fab5-4509-a901-d770abd5b6b6","63304","11001239"
"96c8ed9d-adda-4ed8-9726-fcb960a3721f","78812","11001241"
"e79bb47b-58ff-48e6-b297-f3413d9bfcf9","70505","11001242"
"4eb2f8f8-d90d-42a4-8004-e11009b5644a","89015","11001243"
"2eecc96c-899b-4d95-93ee-2790d0c4bb29","70502","11001244"
"1eb8b8b8-4b7c-41b8-90e9-28d3f2f3d9e4","89008","11001245"
"0ee5274d-5ed1-4862-8dfb-5f56b1c54f30","89014","11001251"
"85e9fadc-5220-42d2-bb88-3488209248b8","89014","11001252"
"6e503a6a-fb08-4add-a21a-2a661b221d12","72200","11001253"
"1ff8d95b-ce7a-46f1-81fc-19993887fcf0","72200","11001254"
"6a13953a-bb2c-4799-b0be-bf7755bbde3c","72211","11001255"
"2e161f67-57cb-412b-8d41-fc967217e3d6","90600","11001256"
"038470db-d722-4dfc-9ce3-1e23d66e702d","72211","11001257"
"dadb0b45-a0b4-4aed-9963-d1d97f7e55a4","72214","11001258"
"60ece4ea-da87-41c9-b3e0-bb2382949de0","89008","11001261"
"8adffa45-4f26-4f24-abb2-a5aa1d1678a1","72215","11001262"
"86f95c1b-0930-4139-bc03-11c86402e9fc","72215","11001263"
"37b7f536-bf69-46cf-9e56-c63dca0bd474","88811","11001264"
"6beb7fe8-662f-4597-bbbd-396c9c75a49b","67101","11001265"
"5940e1a8-8131-43b0-a225-2752b5c8cad1","67106","11001266"
"08528eb7-1f63-4b1b-b038-1bb9171f64de","68037","11001267"
"e71fc400-5094-4959-98af-17ad7d71f83a","94302","11001268"
"58ccbf76-d79d-4b08-b526-c0fa5ba6f199","93302","11001270"
"ef6f331e-612c-4edf-9dfb-fb66c9cf8751","81300","11001271"
"bb2bf244-c993-4ce0-9425-c5a7111e730b","72109","11001273"
"e28ba72a-cb7d-4f89-a20c-f61942705718","93327","11001274"
"797f47ed-cbeb-4d47-8da1-3446094849d5","93303","11001276"
"fc737a40-f1ce-4868-9d59-8ad3ff89202b","93303","11001277"
"23a6d97b-72fe-4aac-a771-c9c549056df3","93318","11001278"
"e082479c-d8f7-4c7f-9360-20339c84cc23","89602","11001279"
"ce26d511-0225-44ff-92c7-883c41a200a4","81312","11001281"
"6d47397c-83d6-4550-9640-50cef585b2bc","84000","11001282"
"a931bf62-50c4-492f-a997-fed84df24969","92403","11001283"
"5e6e673f-8484-4026-af50-7bf4d0320850","83121","11001284"
"e337ba2a-5840-4f82-a4a6-8ca48b7c0d75","94321","11001285"
"7df19fa4-2065-4f0c-947e-79abda5849b8","67101","11001286"
"eb5cabc5-e42d-40d2-9632-c18e2246c854","92104","11001287"
"158eddd6-4a8f-4f47-b293-1ba717f7a4d9","89102","11001288"
"2b1153b3-d0b0-4a42-969f-d37f1304b219","89108","11001289"
"70b28a7e-0cc3-4697-aed7-d873fdbc21c2","93424","11001290"
"b16823a8-7d86-46a3-bba3-af61e15bf125","93303","11001292"
"e2ca9b23-e174-4896-b0fc-5d39444bf101","92506","11001293"
"d73c150f-c9dc-4002-91e0-51fc0e70eeca","67140","11001294"
"1142428b-d724-49ab-8f1e-6b7bd9aa01c5","72202","11001295"
"5c70b786-ff43-49bf-83d3-72ffa401f1ee","89801","11001296"
"3efcf828-ab65-45b6-82d3-ae061f83f7f8","68125","11001297"
"2af8d966-f8d5-4037-882a-9721a165e7c3","68066","11001300"
"7d03262e-2802-4a93-90c8-2182a65d1aba","67145","11001301"
"4dd83545-a3ad-4797-a4fb-167b472fde2c","68023","11001302"
"efe5635f-991d-47f6-b144-0229be48d207","92009","11001303"
"6f8db3ae-686f-476c-ba0d-85f4c89bc643","89308","11001305"
"fd51cfa7-a703-45ce-93b8-f4ec29cda7ff","93302","11001306"
"3bd43986-7410-47c7-80c7-2b1a5e73943d","94327","11001310"
"be4fb5a4-f6a2-4cc6-bc58-f640830b8f6d","84202","11001311"
"98ff3bef-3361-45d5-b6e8-814bbcba315e","84201","11001312"
"df416ed1-99d5-4c0c-9e60-4a15af3d4c2e","93103","11001314"
"40bea443-b742-4021-af62-f446516be617","84308","11001315"
"9814071c-f987-4944-936c-b5dec6f58b90","68405","11001318"
"9692e7d7-e139-4f94-b7e2-20ee7e74c57e","93303","11001319"
"48085f0b-f2bf-4cdc-ab97-06d1d99587ec","68063","11001320"
"f63b3ba9-bf7c-4d30-bff0-b13743ef66da","68063","11001321"
"5092cccd-218c-4fa7-9625-70d9acf290b9","83105","11001322"
"a796472c-3138-4b82-b277-7d1e58a04f9d","68023","11001324"
"53c6166f-eccd-45fb-bbce-a864c46e79c9","68100","11001325"
"fc8333ad-ad02-4e48-ab6f-e6758da1711f","84109","11001326"
"fd560bbc-e090-4c90-8f70-552db9a54576","83119","11001327"
"3058eacc-61d9-4fe2-907b-abc7e11fca3c","92102","11001328"
"0f525528-06e0-4778-99b7-5e82cdf772c9","78200","11001329"
"322ddf04-d082-49b1-8f85-6e0c29088e16","93104","11001330"
"bc7f7bb7-9222-43bb-9f61-72e089c792a4","68039","11001332"
"c7b8fa3d-8f35-4ace-af94-97d412eb9b0c","91105","11001333"
"0f83b3f1-d500-411c-89c9-0083a64df407","92301","11001334"
"1ed7a1f1-fbe3-40a1-b609-842c1d38078d","84001","11001335"
"4f63881b-ac56-4f49-891a-c84f2dc3cc42","84000","11001336"
"0c9780bf-eacb-4064-a7c7-d0082a32c62b","93422","11001337"
"046589fd-54fa-4309-8f74-9e3d933b52f3","92500","11001338"
"f99c3ff3-9f67-4625-9422-a5cb240a04bb","94321","11001339"
"b04e2407-12b0-4530-befd-35c8b6a8ea1e","94301","11001341"
"61903ba8-4643-4670-aa64-a91ff97c4aa9","94301","11001342"
"62c61334-9338-452c-9aa7-43bbb9a060f7","92300","11001343"
"108e46a5-6600-46c7-a5d3-a7c1be140199","84122","11001344"
"92c5db24-052c-40d5-b225-1217b7ef2720","67125","11001345"
"488e014d-3a8a-43ec-9c86-eb05fcfd703b","67135","11001346"
"361ea407-165c-491c-8f23-b4e01e46c720","83018","11001347"
"e6d15cf8-d5d0-40d5-bf61-fd668aeddc7b","67037","11001349"
"8c6755d5-5fdd-4387-84c8-33e3348d8e53","67037","11001350"
"1faf8f06-a76e-45e8-9bba-4a4817187ff9","81309","11001351"
"10b28d8a-c319-485e-8371-b9d73249648d","92301","11001352"
"fc966ca6-9468-4235-8cfe-df2412498535","94335","11001353"
"898a04ac-a739-43c9-8625-c2279dc46532","77302","11001354"
"3524d58d-78f6-4512-818f-6ba6e70af2a2","62131","11001355"
"ff4d9bf7-092c-4c3c-8335-2bb2b2fab781","92301","11001356"
"927a6847-ed74-44cd-896d-01d83b0c2df8","85701","11001357"
"ff3e992b-14f0-49bc-b0d4-0c461cbeae15","89126","11001358"
"836aac11-5fad-4e56-a1c3-f23c66211cfe","62131","11001359"
"78cc4920-f6b6-4720-a44b-29ecee04381b","68023","11001360"
"dd5668eb-60a1-4154-94ec-2aaae7c00694","92101","11001361"
"b162af63-0ec8-4e6d-aa3d-5870bbc8a4aa","62131","11001362"
"cb464a34-c289-42d8-a884-4ade26bc2cd9","89104","11001363"
"ac98aeef-f3a4-4232-9747-a65223e034da","89104","11001364"
"21b23000-fa35-4fb4-a730-481a0c0d6268","94321","11001365"
"addea277-2a45-49af-bedb-addc220f570e","83301","11001366"
"0ca77d2a-cdb6-444b-af66-a2470a935e62","92207","11001367"
"328f6c60-3693-4cbd-988c-c45b41d8ba89","93303","11001369"
"ff1a5a05-e039-4511-8a7f-8d4f7b0606fb","68023","11001370"
"1fa9e9f6-29a2-4c61-8a82-185c774534bd","84103","11001371"
"f6936f97-7ff6-4925-bf19-7ee6c174b711","84122","11001372"
"a39b1424-9e60-4a9a-ad4f-bf54c920c8d2","76002","11001373"
"dcba7142-e661-4e05-8aaf-2fa46031169f","76013","11001374"
"1f44eeef-e769-41e8-a3ea-c60af02f3c71","76101","11001375"
"5eacfdc6-50e2-4a95-8a9e-d9854626c80c","89120","11001376"
"bfddee3b-2656-4b9d-88db-5178924b0824","92300","11001377"
"94cbec72-2125-45d4-9ada-efafdb7227bb","92002","11001378"
"040aaf7c-2185-4741-9ce9-a0d62007c31b","92301","11001379"
"b6683076-abad-4227-97d0-a46f0e81985c","92301","11001380"
"64b9cd92-1d93-459b-be19-f7ca689658e5","92207","11001383"
"a5c4d5f3-a1f3-43be-8b99-866778ee3c6b","68100","11001384"
"98b990bd-8cdb-46a8-aa2f-7fcd64253d0d","90901","11001386"
"f3f8f1ed-032a-4091-bb89-02d187e4e276","93424","11001387"
"8ede28c7-5125-446d-94cf-879596e73628","68023","11001388"
"35932dd8-c09f-4620-b802-8716aa8a2d45","93418","11001389"
"c31d958b-96eb-4258-8f9a-63b146a6cc76","68083","11001390"
"82d69d71-bfa5-46fa-ba91-67fc23b225cf","92301","11001391"
"3f69b23b-2023-42bc-bc2f-8849c334af23","67105","11001392"
"3ec2e67a-e9ba-4a92-94c8-769ce8b04e11","92205","11001393"
"7ee1e35e-c5bf-436d-8f8d-863d1402a767","94321","11001395"
"943c9ba0-3176-4407-8b0a-2d20adc3082e","94344","11001396"
"edcbb90f-c145-4786-b28f-ac5b3517f3a1","94321","11001397"
"2cd1634a-994b-4264-ad7e-0f1edae1c820","94332","11001398"
"27572518-7005-48da-8b4d-1670b093b139","94321","11001399"
"06e74ee0-8279-4eb4-9d97-5054a6348b56","93301","11001400"
"8dfd2314-c057-4bab-971f-d35dd5849fd2","93303","11001402"
"0ea6f24f-8016-4e2f-bcce-ef6f528b1df9","92817","11001403"
"e4d50c01-248f-48fe-8e5c-e4c237a1dc09","92855","11001404"
"3186a20e-ca3e-4d98-9256-118dcb723b4d","92855","11001405"
"b58d9b60-beb9-4e05-9ba3-354511344a65","68405","11001406"
"d7f0c9d9-1e9a-45fc-a9d3-b1e5ee2f0580","61203","11001407"
"39af24a0-6740-433d-9801-32ab0f0de47f","89602","11001409"
"a60bd3ee-471b-4270-b7c4-d3ad8171265c","77302","11001410"
"6246e18b-2a6f-40eb-b62d-da3b0efaf18e","94323","11001411"
"7848aa2e-0dce-4857-a7b0-b3adfdbea0ac","89603","11001412"
"558cb7e8-6154-47da-b62f-3e8b7a3008e0","94321","11001413"
"d192db98-de99-4213-829a-7961d4d91161","73101","11001414"
"054605e2-a275-4623-aa78-498a3822b20d","89851","11001415"
"fccd31e3-a998-477b-9b74-066b7dc76611","89300","11001416"
"139f58af-fd3c-44f4-9271-3a6dc4fb14db","62131","11001418"
"a192303e-74c8-4191-9e55-3c7c599fb7f1","62131","11001419"
"ecc39441-512f-4e4e-b21e-ae81eae906be","62131","11001420"
"3e4c20d6-1363-4c4a-bab0-8a23915a20bb","62131","11001421"
"7f4837f5-2829-4fba-92ef-9a1490c356ca","63925","11001422"
"19d71af2-cb49-4518-a027-1314699ee403","89300","11001423"
"cc08f24a-0ee8-4e17-bb00-eb36d364bad6","95519","11001424"
"71a38069-03c3-4027-b438-0cd7f7dc1d28","68023","11001425"
"02e3b9f5-8c09-42c5-8010-c0df8e481af2","68066","11001426"
"26ba35d0-0ace-4aad-b02d-6bb66bfada55","68086","11001428"
"60a39642-a63c-4e2f-879c-16deb0304386","94130","11001429"
"ba83fa69-952c-4fcf-bb91-ee82bd9c8362","84405","11001430"
"7f806fe1-e198-4cdf-a0fc-12d90da64eb2","76404","11001431"
"0b1fdc82-265b-4f71-afda-e540c09a31e9","92208","11001432"
"f0c73a9c-1277-4f56-ae8b-94bc4033faa1","93303","11001433"
"5e989886-98b1-4f26-9b72-3a06a67ac5a2","92015","11001434"
"824a6b80-f258-47e5-8d04-78157285f299","93413","11001435"
"d08ad490-b3d9-4d9d-95a8-291be2c86a1f","83120","11001436"
"2cb2709d-2d2d-443e-ad46-b53c6707e559","68134","11001437"
"17894086-abdf-4a7a-9260-1269f32df7c5","89500","11001438"
"e59a9ffd-7b0b-4da8-8211-aba2192d4769","89303","11001439"
"d346fa91-018d-4abd-9a2a-a9e5966312c8","93347","11001440"
"e792737f-33cc-4143-b24b-12a30a0eef22","81312","11001441"
"71e15179-efa0-4dda-bf51-09e8b76145f2","96124","11001442"
"1e9ecf3d-a492-41f2-a670-a1ea142b8520","89500","11001443"
"67839745-ea8c-458a-b6aa-60e08db6e9cb","83018","11001444"
"d5994bfc-9ae8-4a6f-8c07-c45bcc382e97","68097","11001445"
"60f2d1f6-4bea-4525-ab0e-901140df6ead","68097","11001446"
"7b8ad2fc-af3a-4dff-84b6-803651761ec3","89512","11001447"
"c75631d3-2dc0-410b-b8bb-89539d9756be","94332","11001448"
"e17bae55-2487-440b-a9aa-aec708bd18fd","68097","11001449"
"e0051fd4-c533-4c69-9296-b6aaef14cb3d","68058","11001450"
"e266293c-b021-45ef-a519-b5197b638d16","95133","11001451"
"f08909d8-03c8-4fb7-b7c0-fb42252e49bb","89500","11001452"
"249bb77b-2309-42b7-890a-7c930b64d74c","92301","11001453"
"6cff456b-5aa7-42a4-bc34-af7064e12370","92301","11001454"
"60468aec-21a6-4fea-8f7b-3bb02e5afa23","89500","11001455"
"4b0e2a39-a28b-49ae-bbe2-85a96591659a","94321","11001456"
"4f932392-d3f3-4259-b08d-ecbfbac5d008","89802","11001457"
"c83d9424-a5b6-47f4-a855-f8eece13f620","89500","11001458"
"01e49596-91b6-4632-9bd8-05dad7d7be5c","89500","11001459"
"980360f6-9881-4892-aa99-ed6dd8b43856","89502","11001460"
"0d7a0c51-7061-45c0-a83e-2265c392a612","89502","11001461"
"5780b7b9-cf1e-4136-9e81-60ddfb642090","89500","11001462"
"c1f867cd-31b6-4efe-b780-2544f0d428c6","89500","11001463"
"f28a305a-0bb7-48a3-b7eb-f7fa1d97a6a7","89500","11001464"
"13f42441-7155-44b1-bc14-495829b078a7","89500","11001465"
"b339bb0c-6cc5-4f38-95c9-8d946821ed85","89500","11001466"
"17fcae79-dd19-4a33-a21e-d0685da1f553","67007","11001467"
"faca397a-0967-4f77-80ff-3ad59055fb95","89602","11001468"
"9fb95a9e-9568-48d6-8198-8d8332b0a243","92434","11001469"
"3681c0c0-926e-4ea3-8210-3bc3997c751b","67034","11001470"
"9d1b1d32-974e-45f9-a510-04abd65ed92c","92434","11001471"
"7e228656-9b19-4683-98b3-742a6e2ae00d","89512","11001473"
"fd24c32b-2869-4b1c-9b7b-e6e03b10659f","92301","11001474"
"29eccf41-8065-42ab-9b3a-da6c90d78f42","92819","11001475"
"29245c7b-2566-45f1-b91e-3b5868a2f652","89510","11001476"
"86ddeb52-5d49-4155-a517-f9d392e2fd6c","89503","11001477"
"d4183211-c239-42cd-80e4-d360cc7bffd3","89500","11001478"
"6763771a-f824-45a0-b69e-8a38ca77bb4d","67034","11001479"
"1eb19551-0212-4fe2-8c5f-c538d297707c","89604","11001480"
"0b8f9a1d-3fca-4c68-b13e-82ddee788a7d","89500","11001482"
"f850ce68-7319-4a7c-9204-5e4003b2308a","72009","11001483"
"3ef3a9f2-33a8-42aa-8b61-98b8c6e5e256","65201","11001485"
"8e0eb2f9-11a0-49d6-9cc9-09c38fc5fd30","89500","11001486"
"6a96f3b9-b5f9-475f-a30e-9de249205e2f","72007","11001487"
"e00c934c-8a58-4814-9f9c-691552bd50ee","93303","11001488"
"5bf1a404-a6db-4f53-b721-fa7a2349c361","70908","11001491"
"838f1fcb-f32d-4e6d-b3b4-464da2eac289","70205","11001492"
