JOB_CENTER_ID                       , NAME                                                                                       , CITY                       , STREET                          , HOUSE_NUMBER, ZIP_CODE, LANGUAGE
a8b876d3-fac3-419c-9878-67323ac25fa4, RAV Freiburg Süd / Greyerzbezirk                                                           , Bulle                      , Route de Riaz                   , 18          , 1630    , de
a8b876d3-fac3-419c-9878-67323ac25fa4, ORP Fribourg Sud / District Gruyère                                                        , Bulle                      , Route de Riaz                   , 18          , 1630    , fr
a8b876d3-fac3-419c-9878-67323ac25fa4, ORP Fribourg Sud / District Gruyère                                                        , Bulle                      , Route de Riaz                   , 18          , 1630    , it
2dc4548e-ab7a-4862-9cd6-f586821df84f, ORP Fribourg Sud / District Veveyse                                                        , Châtel-St-Denis            , Rue de Vevey                    , 25          , 1618    , fr
2dc4548e-ab7a-4862-9cd6-f586821df84f, RAV Freiburg Süd / Vivisbachbezirk                                                         , Châtel-St-Denis            , Rue de Vevey                    , 25          , 1618    , de
2dc4548e-ab7a-4862-9cd6-f586821df84f, ORP Fribourg Sud / District Veveyse                                                        , Châtel-St-Denis            , Rue de Vevey                    , 25          , 1618    , it
21cf93db-c4f2-4f61-ad8a-592d4c8ecc89, ORP Fribourg Sud / District Glâne                                                          , Romont FR                  , Place St-Jacques                , 61          , 1680    , fr
21cf93db-c4f2-4f61-ad8a-592d4c8ecc89, ORP Fribourg Sud / District Glâne                                                          , Romont FR                  , Place St-Jacques                , 61          , 1680    , it
21cf93db-c4f2-4f61-ad8a-592d4c8ecc89, RAV Freiburg Süd / Glanebezirk                                                             , Romont FR                  , Place St-Jacques                , 61          , 1680    , de
cd6480cc-1532-4ab9-89c9-12ea4561688b, OCE - ORP - Direction                                                                      , Ginevra                    , Rue des Gares                   , 16          , 1201    , it
cd6480cc-1532-4ab9-89c9-12ea4561688b, OCE - ORP - Direction                                                                      , Genève                     , Rue des Gares                   , 16          , 1201    , fr
cd6480cc-1532-4ab9-89c9-12ea4561688b, OCE - ORP - Direction                                                                      , Genf                       , Rue des Gares                   , 16          , 1201    , de
7cf93e58-f8c0-4715-af50-45d3f42be443, OCE - Service des mesures pour l'emploi                                                    , Genève                     , Rue des Gares                   , 16          , 1201    , fr
7cf93e58-f8c0-4715-af50-45d3f42be443, OCE - Service des mesures pour l'emploi                                                    , Genf                       , Rue des Gares                   , 16          , 1201    , de
7cf93e58-f8c0-4715-af50-45d3f42be443, OCE - Service des mesures pour l'emploi                                                    , Ginevra                    , Rue des Gares                   , 16          , 1201    , it
afa2f430-4744-4da5-bb48-4622474fdd42, OCE - Service Juridique                                                                    , Genève                     , Rue des Gares                   , 16          , 1201    , fr
afa2f430-4744-4da5-bb48-4622474fdd42, OCE - Service Juridique                                                                    , Ginevra                    , Rue des Gares                   , 16          , 1201    , it
afa2f430-4744-4da5-bb48-4622474fdd42, OCE - Service Juridique                                                                    , Genf                       , Rue des Gares                   , 16          , 1201    , de
ebfd7fd8-055e-4952-b130-dafa97d707b9, OCE - DG-SAF                                                                               , Ginevra                    , Rue des Gares                   , 16          , 1201    , it
ebfd7fd8-055e-4952-b130-dafa97d707b9, OCE - DG-SAF                                                                               , Genf                       , Rue des Gares                   , 16          , 1201    , de
ebfd7fd8-055e-4952-b130-dafa97d707b9, OCE - DG-SAF                                                                               , Genève                     , Rue des Gares                   , 16          , 1201    , fr
db87f2bf-19ba-4613-9460-054b04a09c8b, OCE - ORP 3                                                                                , Genf                       , Rue des Gares                   , 16          , 1201    , de
db87f2bf-19ba-4613-9460-054b04a09c8b, OCE - ORP 3                                                                                , Genève                     , Rue des Gares                   , 16          , 1201    , fr
db87f2bf-19ba-4613-9460-054b04a09c8b, OCE - ORP 3                                                                                , Ginevra                    , Rue des Gares                   , 16          , 1201    , it
81bd9ad3-cb27-4a8a-aa9d-d695d66f0f7e, OCE - ORP 1                                                                                , Genève                     , Rue des Gares                   , 16          , 1201    , fr
81bd9ad3-cb27-4a8a-aa9d-d695d66f0f7e, OCE - ORP 1                                                                                , Ginevra                    , Rue des Gares                   , 16          , 1201    , it
81bd9ad3-cb27-4a8a-aa9d-d695d66f0f7e, OCE - ORP 1                                                                                , Genf                       , Rue des Gares                   , 16          , 1201    , de
dd427f75-637d-4926-961b-b638c5d7ef57, OCE - ORP 4                                                                                , Genf                       , Rue des Gares                   , 16          , 1201    , de
dd427f75-637d-4926-961b-b638c5d7ef57, OCE - ORP 4                                                                                , Genève                     , Rue des Gares                   , 16          , 1201    , fr
dd427f75-637d-4926-961b-b638c5d7ef57, OCE - ORP 4                                                                                , Ginevra                    , Rue des Gares                   , 16          , 1201    , it
bfa265be-e328-4fd5-8afc-4bdd70d7bbec, OCE - ORP 2                                                                                , Genève                     , Rue des Gares                   , 16          , 1201    , fr
bfa265be-e328-4fd5-8afc-4bdd70d7bbec, OCE - ORP 2                                                                                , Genf                       , Rue des Gares                   , 16          , 1201    , de
bfa265be-e328-4fd5-8afc-4bdd70d7bbec, OCE - ORP 2                                                                                , Ginevra                    , Rue des Gares                   , 16          , 1201    , it
81c83773-6c2f-43e7-9462-11b280f1de9a, Service de l'économie et de l'emploi                                                       , Delsberg                   , Rue du 24-Septembre             , 1           , 2800    , de
81c83773-6c2f-43e7-9462-11b280f1de9a, Service de l'économie et de l'emploi                                                       , Delémont                   , Rue du 24-Septembre             , 1           , 2800    , it
81c83773-6c2f-43e7-9462-11b280f1de9a, Service de l'économie et de l'emploi                                                       , Delémont                   , Rue du 24-Septembre             , 1           , 2800    , fr
25ba5734-684b-4c27-a895-e6bf8118319e, ORP Delémont                                                                               , Delémont                   , Rue de la Jeunesse              , 1           , 2800    , fr
25ba5734-684b-4c27-a895-e6bf8118319e, ORP Delémont                                                                               , Delsberg                   , Rue de la Jeunesse              , 1           , 2800    , de
25ba5734-684b-4c27-a895-e6bf8118319e, ORP Delémont                                                                               , Delémont                   , Rue de la Jeunesse              , 1           , 2800    , it
768f2947-e96b-4ce0-800d-a37cb08302fb, "ORP Porrentruy
Case postale 1472"                                                         , Pruntrut                   , Rue Auguste-Cuenin              , 15          , 2900    , de
768f2947-e96b-4ce0-800d-a37cb08302fb, "ORP Porrentruy
Case postale 1472",Porrentruy,Rue Auguste-Cuenin,15,2900,fr
768f2947-e96b-4ce0-800d-a37cb08302fb, "ORP Porrentruy
Case postale 1472",Porrentruy,Rue Auguste-Cuenin,15,2900,it
04f79ed4-fc4f-4e2d-82af-dbe07a3951dd, ORP Saignelégier                                                                           , Saignelégier               , Rue Bel-Air                     , 5           , 2350    , it
04f79ed4-fc4f-4e2d-82af-dbe07a3951dd, ORP Saignelégier                                                                           , Saignelégier               , Rue Bel-Air                     , 5           , 2350    , fr
04f79ed4-fc4f-4e2d-82af-dbe07a3951dd, ORP Saignelégier                                                                           , Saignelégier               , Rue Bel-Air                     , 5           , 2350    , de
a275c754-9066-4259-8147-56e749be1624, "Espace Form. Emploi Bassecourt
Ateliers Form. de Bassecourt"                              , Bassecourt                 , Rue de la Pâle 39 - CP 60       ,             , 2854    , fr
a275c754-9066-4259-8147-56e749be1624, "Espace Form. Emploi Bassecourt
Ateliers Form. de Bassecourt"                              , Bassecourt                 , Rue de la Pâle 39 - CP 60       ,             , 2854    , it
a275c754-9066-4259-8147-56e749be1624, "Espace Form. Emploi Bassecourt
Ateliers Form. de Bassecourt"                              , Bassecourt                 , Rue de la Pâle 39 - CP 60       ,             , 2854    , de
e543e74d-f7c8-4a7c-8db6-424399a75d0e, "Service de l'emploi
Office de logistique des
mesures du marché du travail"                , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , fr
e543e74d-f7c8-4a7c-8db6-424399a75d0e, "Service de l'emploi
Office de logistique des
mesures du marché du travail"                , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , it
e543e74d-f7c8-4a7c-8db6-424399a75d0e, "Service de l'emploi
Office de logistique des
mesures du marché du travail"                , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , de
39f571be-0a1b-49a9-8370-36eb68d08828, "Service de l'emploi
Direction"                                                            , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , fr
39f571be-0a1b-49a9-8370-36eb68d08828, "Service de l'emploi
Direction"                                                            , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , de
39f571be-0a1b-49a9-8370-36eb68d08828, "Service de l'emploi
Direction"                                                            , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , it
98c4e864-e700-457e-b14c-7a3ab557b878, "Service de l'emploi
Office Régional de Placement
neuchâtelois"                            , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , de
98c4e864-e700-457e-b14c-7a3ab557b878, "Service de l'emploi
Office Régional de Placement
neuchâtelois"                            , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , it
98c4e864-e700-457e-b14c-7a3ab557b878, "Service de l'emploi
Office Régional de Placement
neuchâtelois"                            , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , fr
93313b63-529c-440f-8ade-d969e48d17ab, "Service de l'emploi
Office Régional de Placement
neuchâtelois"                            , Neuchâtel                  , Av. Edouard-Dubois              , 20          , 2000    , fr
93313b63-529c-440f-8ade-d969e48d17ab, "Service de l'emploi
Office Régional de Placement
neuchâtelois"                            , Neuenburg                  , Av. Edouard-Dubois              , 20          , 2000    , de
93313b63-529c-440f-8ade-d969e48d17ab, "Service de l'emploi
Office Régional de Placement
neuchâtelois"                            , Neuchâtel                  , Av. Edouard-Dubois              , 20          , 2000    , it
fe95f8cb-271e-44d7-919b-ccc479c27e58, "Service de l'emploi
Office juridique et de surveillance"                                  , La Chaux-de-Fonds          , Av. Léopold-Robert              , 90          , 2301    , de
fe95f8cb-271e-44d7-919b-ccc479c27e58, "Service de l'emploi
Office juridique et de surveillance"                                  , La Chaux-de-Fonds          , Av. Léopold-Robert              , 90          , 2301    , fr
fe95f8cb-271e-44d7-919b-ccc479c27e58, "Service de l'emploi
Office juridique et de surveillance"                                  , La Chaux-de-Fonds          , Av. Léopold-Robert              , 90          , 2301    , it
5450d027-8910-43b0-8d6d-25348d64928c, "Service de l'emploi
Office des emplois temporaires"                                       , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , de
5450d027-8910-43b0-8d6d-25348d64928c, "Service de l'emploi
Office des emplois temporaires"                                       , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , fr
5450d027-8910-43b0-8d6d-25348d64928c, "Service de l'emploi
Office des emplois temporaires"                                       , La Chaux-de-Fonds          , Rue du Parc                     , 119         , 2301    , it
5763e3d6-8cc0-4580-ac09-6d4c6af84f7e, "Service cantonal de l'emploi
Instance Juridique Chômage"                                  , Lausanne Adm cant VD       , Rue Marterey                    , 5           , 1014    , fr
5763e3d6-8cc0-4580-ac09-6d4c6af84f7e, "Service cantonal de l'emploi
Instance Juridique Chômage"                                  , Lausanne Adm cant VD       , Rue Marterey                    , 5           , 1014    , de
5763e3d6-8cc0-4580-ac09-6d4c6af84f7e, "Service cantonal de l'emploi
Instance Juridique Chômage"                                  , Lausanne Adm cant VD       , Rue Marterey                    , 5           , 1014    , it
a0b89db2-86aa-450c-b4a4-a2e931eae9da, "Service cantonal de recherche
d'information et de
statistiques"                           , Lausanne Adm cant VD       , Rue de la Paix                  , 6           , 1014    , de
a0b89db2-86aa-450c-b4a4-a2e931eae9da, "Service cantonal de recherche
d'information et de
statistiques"                           , Lausanne Adm cant VD       , Rue de la Paix                  , 6           , 1014    , it
a0b89db2-86aa-450c-b4a4-a2e931eae9da, "Service cantonal de recherche
d'information et de
statistiques"                           , Lausanne Adm cant VD       , Rue de la Paix                  , 6           , 1014    , fr
920ef1fb-d93e-4797-897e-e8d602f90277, "Service cantonal de l'emploi
Contrôle du Marché du Travail
et Protection des Travailleurs", Lausanne Adm cant VD       , Rue Caroline                    , 11          , 1014    , it
920ef1fb-d93e-4797-897e-e8d602f90277, "Service cantonal de l'emploi
Contrôle du Marché du Travail
et Protection des Travailleurs", Lausanne Adm cant VD       , Rue Caroline                    , 11          , 1014    , de
920ef1fb-d93e-4797-897e-e8d602f90277, "Service cantonal de l'emploi
Contrôle du Marché du Travail
et Protection des Travailleurs", Lausanne Adm cant VD       , Rue Caroline                    , 11          , 1014    , fr
91b3f153-caca-4b8b-88f1-85fdf24ede5c, Service cantonal de l'emploi                                                               , Lausanne Adm cant VD       , Rue Caroline                    , 11          , 1014    , it
91b3f153-caca-4b8b-88f1-85fdf24ede5c, Service cantonal de l'emploi                                                               , Lausanne Adm cant VD       , Rue Caroline                    , 11          , 1014    , de
91b3f153-caca-4b8b-88f1-85fdf24ede5c, Service cantonal de l'emploi                                                               , Lausanne Adm cant VD       , Rue Caroline                    , 11          , 1014    , fr
2484dde5-7fa1-4cae-8345-d1fabacf6e95, ORP Lausanne                                                                               , Losanna                    , Pl. Chauderon 9 / CP 5032       ,             , 1002    , it
2484dde5-7fa1-4cae-8345-d1fabacf6e95, ORP Lausanne                                                                               , Lausanne                   , Pl. Chauderon 9 / CP 5032       ,             , 1002    , de
2484dde5-7fa1-4cae-8345-d1fabacf6e95, ORP Lausanne                                                                               , Lausanne                   , Pl. Chauderon 9 / CP 5032       ,             , 1002    , fr
1f11e520-254a-4a3d-8747-cc21e9f5f8b8, ORP Echallens                                                                              , Echallens                  , Ch. du Grand-Record 7 / CP 231  ,             , 1040    , it
1f11e520-254a-4a3d-8747-cc21e9f5f8b8, ORP Echallens                                                                              , Echallens                  , Ch. du Grand-Record 7 / CP 231  ,             , 1040    , de
1f11e520-254a-4a3d-8747-cc21e9f5f8b8, ORP Echallens                                                                              , Echallens                  , Ch. du Grand-Record 7 / CP 231  ,             , 1040    , fr
3a474b99-ab4b-407f-b548-3303371c56ff, ORP Riviera                                                                                , Vevey                      , Rue des Bosquets 33             ,             , 1800    , fr
3a474b99-ab4b-407f-b548-3303371c56ff, ORP Riviera                                                                                , Vevey                      , Rue des Bosquets 33             ,             , 1800    , it
3a474b99-ab4b-407f-b548-3303371c56ff, ORP Riviera                                                                                , Vevey                      , Rue des Bosquets 33             ,             , 1800    , de
06ad4f5a-8eca-477a-af14-50740ff81b8c, ORP Aigle                                                                                  , Aigle                      , Chemin de la Zima 4  / CP 187   ,             , 1860    , fr
06ad4f5a-8eca-477a-af14-50740ff81b8c, ORP Aigle                                                                                  , Aigle                      , Chemin de la Zima 4 / CP 187    ,             , 1860    , de
06ad4f5a-8eca-477a-af14-50740ff81b8c, ORP Aigle                                                                                  , Aigle                      , Chemin de la Zima 4 / CP 187    ,             , 1860    , it
52e773cd-ef67-43b9-b329-b1a32e033785, ORP Morges                                                                                 , Morges 2                   , Av. de la Gottaz 30 / CP 2056   ,             , 1110    , fr
52e773cd-ef67-43b9-b329-b1a32e033785, ORP Morges                                                                                 , Morges 2                   , Av. de la Gottaz 30 / CP 2056   ,             , 1110    , de
52e773cd-ef67-43b9-b329-b1a32e033785, ORP Morges                                                                                 , Morges 2                   , Av. de la Gottaz 30 / CP 2056   ,             , 1110    , it
7b610024-1513-43c4-850e-a79d2ef8e22e, ORP Ouest lausannois                                                                       , Prilly                     , Route de Renens 24              ,             , 1008    , de
7b610024-1513-43c4-850e-a79d2ef8e22e, ORP Ouest lausannois                                                                       , Prilly                     , Route de Renens 24              ,             , 1008    , fr
7b610024-1513-43c4-850e-a79d2ef8e22e, ORP Ouest lausannois                                                                       , Prilly                     , Route de Renens 24              ,             , 1008    , it
f0cf18f9-8989-4b7a-a558-2f674c09df6e, ORP Pully                                                                                  , Pully                      , Av. C.-F. Ramuz 43 / CP 240     ,             , 1009    , de
f0cf18f9-8989-4b7a-a558-2f674c09df6e, ORP Pully                                                                                  , Pully                      , Av. C.-F. Ramuz 43 / CP 240     ,             , 1009    , it
f0cf18f9-8989-4b7a-a558-2f674c09df6e, ORP Pully                                                                                  , Pully                      , Av. C.-F. Ramuz 43 / CP 240     ,             , 1009    , fr
c77e7b40-3f2d-47be-93a8-268036ae4274, ORP d'Yverdon-les-Bains                                                                    , Yverdon-les-Bains          , Rue des Pêcheurs 8 A            ,             , 1400    , fr
c77e7b40-3f2d-47be-93a8-268036ae4274, ORP d'Yverdon-les-Bains                                                                    , Yverdon-les-Bains          , Rue des Pêcheurs 8 A            ,             , 1400    , de
c77e7b40-3f2d-47be-93a8-268036ae4274, ORP d'Yverdon-les-Bains                                                                    , Yverdon-les-Bains          , Rue des Pêcheurs 8 A            ,             , 1400    , it
dafa64c2-3f4f-4201-be11-0d083b8ca8a5, ORP Nyon                                                                                   , Nyon                       , Chemin des Plantaz 36           ,             , 1260    , de
dafa64c2-3f4f-4201-be11-0d083b8ca8a5, ORP Nyon                                                                                   , Nyon                       , Chemin des Plantaz 36           ,             , 1260    , it
dafa64c2-3f4f-4201-be11-0d083b8ca8a5, ORP Nyon                                                                                   , Nyon                       , Chemin des Plantaz 36           ,             , 1260    , fr
62a86f99-51f4-4cb0-9c11-018c10d7b577, ORP Monthey - St-Maurice                                                                   , Monthey                    , "Rue du Coppet 2, CP 1211"      ,             , 1870    , fr
62a86f99-51f4-4cb0-9c11-018c10d7b577, ORP Monthey - St-Maurice                                                                   , Monthey                    , "Rue du Coppet 2, CP 1211"      ,             , 1870    , de
62a86f99-51f4-4cb0-9c11-018c10d7b577, ORP Monthey - St-Maurice                                                                   , Monthey                    , "Rue du Coppet 2, CP 1211"      ,             , 1870    , it
702d0cf2-d6b5-40c4-872d-7160e2a0278d, ORP Martigny                                                                               , Martigny                   , Rue du Léman                    , 29          , 1920    , it
702d0cf2-d6b5-40c4-872d-7160e2a0278d, ORP Martigny                                                                               , Martigny                   , Rue du Léman                    , 29          , 1920    , de
702d0cf2-d6b5-40c4-872d-7160e2a0278d, ORP Martigny                                                                               , Martigny                   , Rue du Léman                    , 29          , 1920    , fr
b9569c4f-18f0-4bea-a528-41e2966fbb20, ORP Sierre                                                                                 , Sierre                     , Route de la Bonne-Eau           , 20          , 3960    , fr
b9569c4f-18f0-4bea-a528-41e2966fbb20, ORP Sierre                                                                                 , Siders                     , Route de la Bonne-Eau           , 20          , 3960    , de
b9569c4f-18f0-4bea-a528-41e2966fbb20, ORP Sierre                                                                                 , Sierre                     , Route de la Bonne-Eau           , 20          , 3960    , it
7457e52d-0484-4208-bc29-a5b5655fea72, ORP Sion                                                                                   , Sion                       , Place du Midi                   , 40          , 1950    , fr
7457e52d-0484-4208-bc29-a5b5655fea72, ORP Sion                                                                                   , Sion                       , Place du Midi                   , 40          , 1950    , it
7457e52d-0484-4208-bc29-a5b5655fea72, ORP Sion                                                                                   , Sitten                     , Place du Midi                   , 40          , 1950    , de
cd878f6e-5bb2-4221-b2e4-77a35a3459f7, URC Roveredo                                                                               , Roveredo GR                , Centro regionale dei servizi    ,             , 6535    , de
cd878f6e-5bb2-4221-b2e4-77a35a3459f7, URC Roveredo                                                                               , Roveredo GR                , Centro regionale dei servizi    ,             , 6535    , it
cd878f6e-5bb2-4221-b2e4-77a35a3459f7, URC Roveredo                                                                               , Roveredo GR                , Centro regionale dei servizi    ,             , 6535    , fr
159ddf66-a760-4257-9295-fdc2138a554a, Sezione del lavoro - Ufficio giuridico                                                     , Bellinzona                 , Piazza Governo                  , 7           , 6501    , de
159ddf66-a760-4257-9295-fdc2138a554a, Residenza governativa                                                                      , Bellinzone 1               , Piazza Governo                  , 7           , 6501    , fr
159ddf66-a760-4257-9295-fdc2138a554a, Sezione del lavoro - Ufficio giuridico                                                     , Bellinzona                 , Piazza Governo                  , 7           , 6501    , it
e2548539-9258-4baf-9059-ffbb66b0eb02, Residenza governativa                                                                      , Bellinzone 1               , Piazza Governo                  , 7           , 6501    , fr
e2548539-9258-4baf-9059-ffbb66b0eb02, Sezione del lavoro - Ufficio delle misure attive                                           , Bellinzona                 , Piazza Governo                  , 7           , 6501    , de
e2548539-9258-4baf-9059-ffbb66b0eb02, Sezione del lavoro - Ufficio delle misure attive                                           , Bellinzona                 , Piazza Governo                  , 7           , 6501    , it
95893089-fd92-48ad-806c-9db9118043ca, Casella postale 2750                                                                       , Bellinzone 1               , Piazza Giuseppe Buffi           , 6           , 6501    , fr
95893089-fd92-48ad-806c-9db9118043ca, Ufficio regionale collocamento di Bellinzona                                               , Bellinzona                 , Piazza Giuseppe Buffi           , 6           , 6501    , de
95893089-fd92-48ad-806c-9db9118043ca, Ufficio regionale collocamento di Bellinzona                                               , Bellinzona                 , Piazza Giuseppe Buffi           , 6           , 6501    , it
dae5096a-db99-4792-bc89-2b0c5abeabdd, Ufficio regionale collocamento di Locarno                                                  , Locarno                    , Via della Posta                 , 9           , 6601    , it
dae5096a-db99-4792-bc89-2b0c5abeabdd, Ufficio regionale collocamento di Locarno                                                  , Locarno                    , Via della Posta                 , 9           , 6601    , de
dae5096a-db99-4792-bc89-2b0c5abeabdd, Casella postale 363                                                                        , Locarno                    , Via della Posta                 , 9           , 6601    , fr
e4f2ca3e-bfd0-463f-9229-7ea70ad822f5, Ufficio regionale collocamento di Lugano                                                   , Lugano                     , Via S. Gottardo                 , 17          , 6903    , de
e4f2ca3e-bfd0-463f-9229-7ea70ad822f5, Casella postale 754                                                                        , Lugano                     , Via S. Gottardo                 , 17          , 6903    , fr
e4f2ca3e-bfd0-463f-9229-7ea70ad822f5, Ufficio regionale collocamento di Lugano                                                   , Lugano                     , Via S. Gottardo                 , 17          , 6903    , it
88243354-f496-4998-911d-7f120a62897d, Ufficio regionale collocamento di Chiasso                                                  , Chiasso                    , Via E. Bossi                    , 12d         , 6830    , it
88243354-f496-4998-911d-7f120a62897d, Casella postale 1044                                                                       , Chiasso                    , Via E. Bossi                    , 12d         , 6830    , fr
88243354-f496-4998-911d-7f120a62897d, Ufficio regionale collocamento di Chiasso                                                  , Chiasso                    , Via E. Bossi                    , 12d         , 6830    , de
39f81d7e-93af-4892-ae28-6388bd061a12, Ufficio regionale collocamento di Biasca                                                   , Biasca                     , Via Pini                        , 32          , 6710    , it
39f81d7e-93af-4892-ae28-6388bd061a12, Ufficio regionale collocamento di Biasca                                                   , Biasca                     , Via Pini                        , 32          , 6710    , de
39f81d7e-93af-4892-ae28-6388bd061a12, Casella postale 1052                                                                       , Biasca                     , Via Pini                        , 32          , 6710    , fr
fb1e6553-87e0-401b-8186-623b317c1107, ORP Bienne                                                                                 , Biel/Bienne                , Zentralstrasse                  , 63          , 2502    , de
fb1e6553-87e0-401b-8186-623b317c1107, ORP Bienne                                                                                 , Biel/Bienne                , Rue Centrale                    , 63          , 2502    , fr
fb1e6553-87e0-401b-8186-623b317c1107, ORP Bienne                                                                                 , Biel/Bienne                , Rue Centrale                    , 63          , 2502    , it
b7ff2f46-150f-4a4a-b8c2-3ad68c1529d3, ORP Jura bernois                                                                           , Moutier                    , Rue Centrale                    , 33          , 2740    , de
b7ff2f46-150f-4a4a-b8c2-3ad68c1529d3, ORP Jura bernois                                                                           , Moutier                    , Rue Centrale                    , 33          , 2740    , it
b7ff2f46-150f-4a4a-b8c2-3ad68c1529d3, ORP Jura bernois                                                                           , Moutier                    , Rue Centrale                    , 33          , 2740    , fr
d7456c1e-9c73-4c46-9fe0-606df57d3b0c, ORP Jura bernois                                                                           , La Neuveville              , Rue des Fossés                  , 1           , 2520    , fr
d7456c1e-9c73-4c46-9fe0-606df57d3b0c, ORP Jura bernois                                                                           , La Neuveville              , Rue des Fossés                  , 1           , 2520    , it
d7456c1e-9c73-4c46-9fe0-606df57d3b0c, ORP Jura bernois                                                                           , La Neuveville              , Rue des Fossés                  , 1           , 2520    , de
d755dd54-8d71-4402-926d-23ca0fcab1d0, ORP Jura bernois                                                                           , St-Imier                   , Place du Marché                 , 1           , 2610    , it
d755dd54-8d71-4402-926d-23ca0fcab1d0, ORP Jura bernois                                                                           , St-Imier                   , Place du Marché                 , 1           , 2610    , fr
d755dd54-8d71-4402-926d-23ca0fcab1d0, ORP Jura bernois                                                                           , St-Imier                   , Place du Marché                 , 1           , 2610    , de
70997928-5395-486a-8dd7-45d879a6fe90, ORP Jura bernois                                                                           , Tavannes                   , Rue du Quai                     , 20          , 2710    , fr
70997928-5395-486a-8dd7-45d879a6fe90, ORP Jura bernois                                                                           , Tavannes                   , Rue du Quai                     , 20          , 2710    , it
70997928-5395-486a-8dd7-45d879a6fe90, ORP Jura bernois                                                                           , Tavannes                   , Rue du Quai                     , 20          , 2710    , de
609ef676-0573-4018-8dd6-5ecba02b0f43, ORP Payerne                                                                                , Payerne                    , Rue des Terreaux 1              ,             , 1530    , de
609ef676-0573-4018-8dd6-5ecba02b0f43, ORP Payerne                                                                                , Payerne                    , Rue des Terreaux 1              ,             , 1530    , fr
609ef676-0573-4018-8dd6-5ecba02b0f43, ORP Payerne                                                                                , Payerne                    , Rue des Terreaux 1              ,             , 1530    , it
f68e28d8-3c93-423a-a4f2-24a127925779, "Service de l'Industrie
du Commerce et du Travail"                                         , Sion                       , Av. du Midi                     , 7           , 1950    , it
f68e28d8-3c93-423a-a4f2-24a127925779, "Service de l'Industrie
du Commerce et du Travail"                                         , Sion                       , Av. du Midi                     , 7           , 1950    , fr
f68e28d8-3c93-423a-a4f2-24a127925779, "Dienststelle für Industrie, Handel und Arbeit"                                            , Sitten                     , Av. du Midi                     , 7           , 1950    , de
eb443ece-b802-41de-904a-68ac24a5363c, RAV Solothurn Adm                                                                          , Soleure                    , Sandmattstrasse                 , 2           , 4500    , fr
eb443ece-b802-41de-904a-68ac24a5363c, RAV Solothurn Adm                                                                          , Solothurn                  , Sandmattstrasse                 , 2           , 4500    , de
eb443ece-b802-41de-904a-68ac24a5363c, RAV Solothurn Adm                                                                          , Soletta                    , Sandmattstrasse                 , 2           , 4500    , it
630d47e2-e0bf-4daf-b7ed-68c6ef0cb14d, Scan-Center AWA                                                                            , St-Gall 1                  , Geltenwilenstrasse              , 16/18       , 9001    , fr
630d47e2-e0bf-4daf-b7ed-68c6ef0cb14d, Scan-Center AWA                                                                            , S. Gallo 1                 , Geltenwilenstrasse              , 16/18       , 9001    , it
630d47e2-e0bf-4daf-b7ed-68c6ef0cb14d, Scan-Center AWA                                                                            , St. Gallen                 , Geltenwilenstrasse              , 16/18       , 9001    , de
f4c4576c-3275-4e85-b9f0-e8e4f3aede56, Communes de l'ORP du Haut-Valais                                                           , Brigue                     , Viktoriastrasse                 , 15          , 3900    , fr
f4c4576c-3275-4e85-b9f0-e8e4f3aede56, "Gemeindeverbund Brig
RAV OBERWALLIS"                                                      , Brig                       , Viktoriastrasse                 , 15          , 3900    , it
f4c4576c-3275-4e85-b9f0-e8e4f3aede56, "Gemeindeverbund Brig
RAV OBERWALLIS"                                                      , Brig                       , Viktoriastrasse                 , 15          , 3900    , de
855fafe6-2208-4312-8a54-4f6d3f863353, "Gemeindeverbund Sierre
ORP Sierre"                                                        , Sierre                     , Route de la Bonne-Eau           , 20          , 3960    , it
855fafe6-2208-4312-8a54-4f6d3f863353, "Gemeindeverbund Siders
RAV Siders"                                                        , Siders                     , Route de la Bonne-Eau           , 20          , 3960    , de
855fafe6-2208-4312-8a54-4f6d3f863353, Communes de l'ORP de Sierre                                                                , Sierre                     , Route de la Bonne-Eau           , 20          , 3960    , fr
990f6450-9e07-438d-94ed-993154ee5dc6, "Gemeindeverbund Sitten
RAV Sitten"                                                        , Sitten                     , Place du Midi                   , 40          , 1950    , de
990f6450-9e07-438d-94ed-993154ee5dc6, "Gemeindeverbund Sion
ORP Sion"                                                            , Sion                       , Place du Midi                   , 40          , 1950    , it
990f6450-9e07-438d-94ed-993154ee5dc6, Communes de l'ORP de Sion                                                                  , Sion                       , Place du Midi                   , 40          , 1950    , fr
f9432162-f81b-4e85-9810-e7e9cb1e9c8d, Communes de l'ORP Martigny                                                                 , Martigny                   , Rue du Collège                  , 5           , 1920    , fr
